SOURCE_RECORD_ID,TITLE_ID,CANONICAL_TITLE_ID,TITLE_NAME,AUTHOR_NAME,CANONICAL_AUTHORITY,CURRENT_OPERATIONAL_AUTHORITY,LAST_PROVEN_GOVERNED_STAGE,PROJECTED_STAGE,PROJECTED_SUBSTAGE,COMMERCIAL_GATE_STATUS,EDITORIAL_GATE_STATUS,BLOCKING_TRANSITION,NEXT_GOVERNED_ACTION,WAITING_ON,WAITING_REASON,WAITING_STARTED_AT,TIMER_VALUE,CURRENT_ARTIFACT,ARTIFACT_AUTHORITY,RECONCILIATION_STATUS,STAGE_TRUST,WAITING_ON_TRUST,TIMER_TRUST,ARTIFACT_TRUST,NEXT_GOVERNED_ACTION_TRUST,FINAL_TRUST_CLASSIFICATION
W1-040,226386cf-c37a-f111-ab0f-000d3a14673b,226386cf-c37a-f111-ab0f-000d3a14673b,You're Still Not Crazy: You May Be An Empath Dealing With A Narcissist,Author pending,LEGACY_TITLE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-041,5837c9d0-c37a-f111-ab0f-6045bdd69678,5837c9d0-c37a-f111-ab0f-6045bdd69678,Your Peace is a Priority: A Devotional Journal,Author pending,LEGACY_TITLE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-042,74719cd6-cd95-f111-8076-6045bdd69678,74719cd6-cd95-f111-8076-6045bdd69678,Indomitable Indomitable Escaping Witchcraft and Finding My Identity in Christ,Quanisha Dockery,REQUIRES_RECONCILIATION,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,CANONICAL_AUTHORITY_RECONCILIATION,Reconcile canonical title authority,RECONCILIATION_REQUIRED,SYSTEM_RECONCILIATION,,NOT_AUTHORITATIVE,DATA_GAP,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED
W1-043,cb7e283c-db89-f111-ab10-6045bdd69738,cb7e283c-db89-f111-ab10-6045bdd69738,JM1 Synthetic Intake Fetch Proof 20260727165010,JM1 SyntheticFetch20260727165010,REQUIRES_RECONCILIATION,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,CANONICAL_AUTHORITY_RECONCILIATION,Reconcile canonical title authority,RECONCILIATION_REQUIRED,SYSTEM_RECONCILIATION,,NOT_AUTHORITATIVE,DATA_GAP,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED
W1-044,71f19874-d989-f111-ab10-00224820105b,71f19874-d989-f111-ab10-00224820105b,JM1 Synthetic Intake SEV1 Proof 20260727163730,JM1 SyntheticIntake20260727163730,REQUIRES_RECONCILIATION,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,CANONICAL_AUTHORITY_RECONCILIATION,Reconcile canonical title authority,RECONCILIATION_REQUIRED,SYSTEM_RECONCILIATION,,NOT_AUTHORITATIVE,DATA_GAP,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED
W1-045,577858c2-da89-f111-ab10-000d3a14673b,577858c2-da89-f111-ab10-000d3a14673b,JM1 Synthetic Intake SEV1 Proof 20260727164554,JM1 SyntheticIntake20260727164554,REQUIRES_RECONCILIATION,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,CANONICAL_AUTHORITY_RECONCILIATION,Reconcile canonical title authority,RECONCILIATION_REQUIRED,SYSTEM_RECONCILIATION,,NOT_AUTHORITATIVE,DATA_GAP,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED
W1-046,02923fbd-019d-f111-b8dc-6045bdd69435,02923fbd-019d-f111-b8dc-6045bdd69435,New Book Test,Jackie Test,REQUIRES_RECONCILIATION,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,CANONICAL_AUTHORITY_RECONCILIATION,Reconcile canonical title authority,RECONCILIATION_REQUIRED,SYSTEM_RECONCILIATION,,NOT_AUTHORITATIVE,DATA_GAP,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED
W1-047,f42a9474-1f76-f111-ab0f-6045bdd69738,f42a9474-1f76-f111-ab0f-6045bdd69738,The Long Watch - Intake Success Validation,Jackie Smith Jr,REQUIRES_RECONCILIATION,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,CANONICAL_AUTHORITY_RECONCILIATION,Reconcile canonical title authority,RECONCILIATION_REQUIRED,SYSTEM_RECONCILIATION,,NOT_AUTHORITATIVE,DATA_GAP,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED,RECONCILIATION_REQUIRED
W1-048,833582da-b389-f111-ab10-00224820105b,833582da-b389-f111-ab10-00224820105b,100 Wisdom Lessons for Life and Living,J Derrick Johnson,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-049,863582da-b389-f111-ab10-00224820105b,863582da-b389-f111-ab10-00224820105b,100 Wisdom Lessons for Life and Living,J Derrick Johnson,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-050,bfe69bd7-b389-f111-ab10-6045bdd69435,bfe69bd7-b389-f111-ab10-6045bdd69435,100 Wisdom Lessons for Life and Living,J Derrick Johnson,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-051,34926ac0-c37a-f111-ab0f-00224820105b,34926ac0-c37a-f111-ab0f-00224820105b,100 Wisdom Lessons for Life and Living,Author pending,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-052,8e0402da-b389-f111-ab10-000d3a14673b,8e0402da-b389-f111-ab10-000d3a14673b,7 Step Jumpstart to Becoming Your Best Self,Ericka Johnson Settles,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-053,4a9a11da-b389-f111-ab10-6045bdd69738,4a9a11da-b389-f111-ab10-6045bdd69738,7 Step Jumpstart to Becoming Your Best Self,Ericka Johnson Settles,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-054,778904ca-c27a-f111-ab0f-6045bdd69738,778904ca-c27a-f111-ab0f-6045bdd69738,A Little Bit of Everything,Eryonna Noelle,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-055,a8e382d8-b389-f111-ab10-6045bdd69678,a8e382d8-b389-f111-ab10-6045bdd69678,A Portrait of Paradise,Iyorwuese Hagher,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-056,f57d1ada-b389-f111-ab10-7c1e525b15c2,f57d1ada-b389-f111-ab10-7c1e525b15c2,A Portrait of Paradise,Iyorwuese Hagher,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-057,11d2c5d7-b389-f111-ab10-000d3a9eacee,11d2c5d7-b389-f111-ab10-000d3a9eacee,"A Truebies Guide, Part 1",Alesia Corpening,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-058,aee382d8-b389-f111-ab10-6045bdd69678,aee382d8-b389-f111-ab10-6045bdd69678,"A Truebies Guide, Part 1",Alesia Corpening,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-059,37ce3ac0-c37a-f111-ab0f-7c1e525b15c2,37ce3ac0-c37a-f111-ab0f-7c1e525b15c2,"A Truebies Guide, Part 1",Author pending,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-060,2554a0dd-b389-f111-ab10-6045bdd69435,2554a0dd-b389-f111-ab10-6045bdd69435,"A Truebies Guide, Part 2",Alesia Corpening,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-061,afe382d8-b389-f111-ab10-6045bdd69678,afe382d8-b389-f111-ab10-6045bdd69678,"A Truebies Guide, Part 2",Alesia Corpening,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-062,2c946ac0-c37a-f111-ab0f-00224820105b,2c946ac0-c37a-f111-ab0f-00224820105b,"A Truebies Guide, Part 2",Author pending,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-063,f67d1ada-b389-f111-ab10-7c1e525b15c2,f67d1ada-b389-f111-ab10-7c1e525b15c2,Abortion!,Carolyn Booker-Pierce,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-064,79064bcd-c27a-f111-ab0f-00224820105b,79064bcd-c27a-f111-ab0f-00224820105b,According to Mark,Alice V. Pryor,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-065,8c3582da-b389-f111-ab10-00224820105b,8c3582da-b389-f111-ab10-00224820105b,Aligned!,Dennis Brown,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-066,a00402da-b389-f111-ab10-000d3a14673b,a00402da-b389-f111-ab10-000d3a14673b,Almost Happy,Jaylonna Stevette,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-067,539a11da-b389-f111-ab10-6045bdd69738,539a11da-b389-f111-ab10-6045bdd69738,Almost Happy,Jaylonna Stevette,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-068,017e1ada-b389-f111-ab10-7c1e525b15c2,017e1ada-b389-f111-ab10-7c1e525b15c2,Because the Lord is My Shepherd,Carolyn Booker-Pierce,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-069,933582da-b389-f111-ab10-00224820105b,933582da-b389-f111-ab10-00224820105b,Come Out of Hiding,Christina Chislom,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-070,057e1ada-b389-f111-ab10-7c1e525b15c2,057e1ada-b389-f111-ab10-7c1e525b15c2,Come Out of Hiding,Christina Chislom,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-071,938904ca-c27a-f111-ab0f-6045bdd69738,938904ca-c27a-f111-ab0f-6045bdd69738,Come Out of Hiding,Chistina Chislom,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-072,08dac7dd-b389-f111-ab10-000d3a9eacee,08dac7dd-b389-f111-ab10-000d3a9eacee,Connected!,Dennis Brown,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-073,7967a4c3-c37a-f111-ab0f-6045bdd69678,7967a4c3-c37a-f111-ab0f-6045bdd69678,Connected!,Author pending,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-074,0cdac7dd-b389-f111-ab10-000d3a9eacee,0cdac7dd-b389-f111-ab10-000d3a9eacee,Damaged,Lisa Taylor,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-075,ba0402da-b389-f111-ab10-000d3a14673b,ba0402da-b389-f111-ab10-000d3a14673b,Delicious Ideas!,Agape International Cathedral,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-076,0a7e1ada-b389-f111-ab10-7c1e525b15c2,0a7e1ada-b389-f111-ab10-7c1e525b15c2,Delicious Ideas!,Agape International Cathedral,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-077,3154a0dd-b389-f111-ab10-6045bdd69435,3154a0dd-b389-f111-ab10-6045bdd69435,Department of the Air Force Mission Driven Leadership,USAF,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-078,2c966ac0-c37a-f111-ab0f-00224820105b,2c966ac0-c37a-f111-ab0f-00224820105b,Department of the Air Force Mission Driven Leadership,Author pending,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-079,3354a0dd-b389-f111-ab10-6045bdd69435,3354a0dd-b389-f111-ab10-6045bdd69435,Department of the Air Force: Mission Driven Leadership,USAF,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
